type,cycle,value
N01,603,2.525304667
N01,603,2.523473104
N01,603,2.52321167
N01,603,2.523863983
N01,603,2.523152924
N01,603,2.523846944
N01,603,2.5238856
N01,603,2.52362442
N01,603,2.524035645
N01,603,2.523187002
N01,603,2.523970795
N01,603,2.5243927
N01,603,2.523225657
N01,603,2.52170461
N01,603,2.522403208
N01,603,2.522191366
N01,603,2.523075612
N01,603,2.522650655
N01,603,2.522316742
N01,603,2.522434235
N01,603,2.523271942
N01,603,2.524431356
N01,603,2.524521128
N01,603,2.522768148
N01,603,2.524122111
N01,603,2.524898275
N01,603,2.525031281
N01,603,2.523692576
N01,603,2.524210358
N01,603,2.523094177
N01,603,2.524225871
N01,603,2.524137624
N01,603,2.523083496
N01,603,2.523843892
N01,603,2.52420578
N01,603,2.524603017
N01,603,2.524704997
N01,603,2.524388123
N01,603,2.523115794
N01,603,2.524284617
N01,603,2.524581401
N01,603,2.522720083
N01,603,2.522499084
N01,603,2.52231369
N01,603,2.521644338
N01,603,2.522036997
N01,603,2.521540578
N01,603,2.52150828
N01,603,2.521089427
N01,603,2.520812734
N01,603,2.520441691
N01,604,2.519593048
N01,604,2.524197896
N01,604,2.523976898
N01,604,2.525767008
N01,604,2.527948252
N01,604,2.526383718
N01,604,2.526226044
N01,604,2.524437459
N01,604,2.525467173
N01,604,2.524868774
N01,604,2.524340312
N01,604,2.523973846
N01,604,2.524930573
N01,604,2.525434621
N01,604,2.523271942
N01,604,2.523367818
N01,604,2.522934977
N01,604,2.52383016
N01,604,2.522375488
N01,604,2.521659851
N01,604,2.522731018
N01,604,2.521934764
N01,604,2.523765055
N01,604,2.524411265
N01,604,2.523386383
N01,604,2.52366155
N01,604,2.524508667
N01,604,2.523884074
N01,604,2.523514811
N01,604,2.524202728
N01,604,2.523720296
N01,604,2.524126943
N01,604,2.524712626
N01,604,2.524482473
N01,604,2.525552114
N01,604,2.525723775
N01,604,2.525440725
N01,604,2.5248703
N01,604,2.524684906
N01,604,2.525569153
N01,604,2.525507355
N01,604,2.524579875
N01,604,2.525026449
N01,604,2.525065104
N01,604,2.523377228
N01,604,2.524147034
N01,604,2.521819051
N01,604,2.520953369
N01,604,2.521835836
N01,604,2.52333552
N01,604,2.524125417
N01,604,2.523063405
N01,604,2.524228923
N01,604,2.523616791
N01,604,2.524245962
N01,604,2.525473277
N01,604,2.520512644
N01,604,2.521429443
N01,604,2.523840841
N01,604,2.522975159
N01,604,2.522499084
N01,604,2.522367605
N01,604,2.521942647
N01,604,2.522902679
N01,604,2.523050944
N01,604,2.523140717
N01,604,2.521832784
N01,604,2.522358449
N01,604,2.521931712
N01,604,2.522077179
N01,604,2.523254903
N01,604,2.519075012
N01,604,2.518979136
N01,604,2.519982402
N01,604,2.521059926
N01,604,2.520296224
N01,604,2.520472463
N01,604,2.520948537
N01,604,2.520769246
N01,604,2.519730632
N01,604,2.520931753
N01,604,2.52135671
N01,604,2.521186829
N01,604,2.522737122
N01,604,2.521585592
N01,604,2.521874491
N01,604,2.52295049
N01,604,2.521111043
N01,604,2.52074763
N01,604,2.520988719
N01,604,2.520687358
N01,604,2.521335093
N01,604,2.522024536
N01,604,2.521475728
N01,604,2.520368958
N01,604,2.522064718
N01,604,2.521477254
N01,604,2.521005758
N01,604,2.52135671
N01,604,2.521710714
N01,604,2.521299489
N01,604,2.522106425
N01,604,2.521621195
N01,604,2.519807943
N01,604,2.520067596
N01,604,2.521518962
N01,604,2.52087911
N01,604,2.521808116
N01,604,2.522630564
N01,604,2.523182424
N01,604,2.522131093
N01,604,2.522724915
N01,604,2.519868215
N01,604,2.516082509
N01,604,2.518449148
N01,604,2.519504801
N01,604,2.520393626
N01,604,2.521693675
N01,604,2.520656586
N01,604,2.519027201
N01,604,2.518224843
N01,604,2.518721008
N01,604,2.518769073
N01,605,2.522080231
N01,605,2.522100321
N01,605,2.519739787
N01,605,2.520021057
N01,605,2.520409139
N01,605,2.5197553
N01,605,2.521098582
N01,605,2.523372396
N01,605,2.524049632
N01,605,2.523415883
N01,605,2.522781881
N01,605,2.521240743
N01,605,2.521315002
N01,605,2.522275035
N01,605,2.522143555
N01,605,2.518711853
N01,605,2.520965576
N01,605,2.520552826
N01,605,2.522101847
N01,605,2.521528371
N01,605,2.522052256
N01,605,2.523442078
N01,605,2.523503876
N01,605,2.523423513
N01,605,2.523384857
N01,605,2.522098796
N01,605,2.524216461
N01,605,2.526093038
N01,605,2.523731232
N01,605,2.523534902
N01,605,2.521950277
N01,605,2.522520701
N01,605,2.525831858
N01,605,2.52244339
N01,605,2.518928274
N01,605,2.520896149
N01,605,2.522621155
N01,605,2.524239604
N01,605,2.526664988
N01,605,2.526400757
N01,605,2.524587504
N01,605,2.523675537
N01,605,2.525748444
N01,605,2.525688171
N01,605,2.525278473
N01,605,2.525629425
N01,605,2.52532959
N01,605,2.524714152
N01,605,2.525086721
N01,605,2.525963338
N01,605,2.526759338
N01,605,2.525988007
N01,605,2.526052856
N01,605,2.52256724
N01,605,2.518673197
N01,605,2.516852315
N01,605,2.520164998
N01,605,2.519067383
N01,605,2.520957947
N01,605,2.519495646
N01,605,2.52125473
N01,605,2.521689097
N01,605,2.521789551
N01,605,2.521839142
N01,605,2.521826681
N01,605,2.522976685
N01,605,2.521260834
N01,605,2.521358236
N01,605,2.522887166
N01,605,2.524012502
N01,605,2.522785187
N01,605,2.521885427
N01,605,2.521945699
N01,605,2.521701558
N01,605,2.522579447
N01,605,2.522554779
N01,605,2.521052297
N01,605,2.519078318
N01,605,2.514170074
N01,605,2.514258321
N01,605,2.516669718
N01,605,2.52276357
N01,605,2.527697754
N01,605,2.524838003
N01,605,2.525130208
N01,605,2.525698853
N01,605,2.52621994
N01,605,2.52535731
N01,605,2.525085195
N01,605,2.52385025
N01,605,2.521358236
N01,605,2.521800486
N01,605,2.522197723
N01,605,2.522312164
N01,605,2.523097229
N01,605,2.523404948
N01,605,2.525663503
N01,605,2.523373922
N01,605,2.525623322
N01,605,2.528098043
N01,605,2.527580261
N01,605,2.525301615
N01,605,2.522488403
N01,605,2.523939768
N01,605,2.523871867
N01,605,2.521336619
N01,605,2.523834737
N01,605,2.525644938
N01,605,2.525381978
N01,605,2.523992411
N01,605,2.521307373
N01,605,2.518337758
N01,605,2.518663788
N01,605,2.520970408
N01,605,2.523091125
N01,605,2.523364766
N01,605,2.526790365
N01,605,2.527164459
N01,605,2.523307546
N01,605,2.522656759
N01,605,2.522064718
N01,605,2.521559143
N01,605,2.521811167
N01,606,2.495363617
N01,606,2.498617554
N01,606,2.494660441
N01,606,2.493228912
N01,606,2.496359253
N01,606,2.496029917
N01,606,2.492491659
N01,606,2.491952006
N01,606,2.496853892
N01,606,2.499062856
N01,606,2.497368622
N01,606,2.494003296
N01,606,2.492766571
N01,606,2.495362091
N01,606,2.497320811
N01,606,2.493623098
N01,606,2.493998718
N01,606,2.496388499
N01,606,2.49374059
N01,606,2.493349457
N01,606,2.494646454
N01,606,2.492625936
N01,606,2.493773142
N01,606,2.493672434
N01,606,2.49263382
N01,606,2.49349467
N01,606,2.494426982
N01,606,2.491135915
N01,606,2.493621572
N01,606,2.494276937
N01,606,2.493929036
N01,606,2.494202677
N01,606,2.492871857
N01,606,2.493378957
N01,606,2.493556722
N01,606,2.493097432
N01,606,2.491089376
N01,606,2.494416046
N01,606,2.493703461
N01,606,2.493953959
N01,606,2.493539683
N01,606,2.493380483
N01,606,2.49332784
N01,606,2.493664805
N01,606,2.493595378
N01,606,2.493615468
N01,606,2.495014445
N01,606,2.494088491
N01,606,2.493703461
N01,606,2.493912252
N01,606,2.494027964
N01,606,2.494813283
N01,606,2.495629628
N01,606,2.49582901
N01,606,2.493729655
N01,606,2.493757629
N01,606,2.495076243
N01,606,2.49441452
N01,606,2.494532013
N01,606,2.494470215
N01,606,2.495470428
N01,606,2.494669596
N01,606,2.493865712
N01,606,2.493531799
N01,606,2.494093068
N01,606,2.495331319
N01,606,2.495482635
N01,606,2.494391378
N01,606,2.493578339
N01,606,2.494436137
N01,606,2.495195262
N01,606,2.493803914
N01,606,2.492847188
N01,606,2.492440542
N01,606,2.494587708
N01,606,2.493963114
N01,606,2.494147237
N01,606,2.493456014
N01,606,2.492287445
N01,606,2.494246165
N01,606,2.494484202
N01,606,2.492499288
N01,606,2.493043518
N01,606,2.492953746
N01,606,2.492894999
N01,606,2.493672434
N01,606,2.494757589
N01,606,2.49358902
N01,606,2.493235016
N01,606,2.494926198
N01,606,2.495054626
N01,606,2.492941284
N01,606,2.493426768
N01,606,2.493426768
N01,606,2.493078868
N01,606,2.494867452
N01,606,2.494345093
N01,606,2.494547526
N01,606,2.495326487
N01,606,2.493800863
N01,606,2.495114899
N01,606,2.493482463
N01,606,2.492765045
N01,606,2.497473653
N01,606,2.494960276
N01,606,2.494722239
N01,606,2.492930603
N01,606,2.495000458
N01,606,2.494900004
N01,606,2.494178009
N01,606,2.492421977
N01,606,2.493771362
N01,606,2.494361877
N01,606,2.494055939
N01,606,2.493950907
N01,606,2.492791494
N01,606,2.494337209
N01,606,2.494142405
N01,606,2.493966166
N01,606,2.493797811
N01,606,2.492870331
N01,606,2.494454702
N01,606,2.493861135
N02,607,2.495272573
N02,607,2.494856771
N02,607,2.496031443
N02,607,2.495433299
N02,607,2.496266429
N02,607,2.495974223
N02,607,2.492639923
N02,607,2.489721425
N02,607,2.49761912
N02,607,2.50101827
N02,607,2.502803802
N02,607,2.519492594
N02,607,2.514672597
N02,607,2.515069834
N02,607,2.533843994
N02,607,2.527863057
N02,607,2.474280039
N02,607,2.42575353
N02,607,2.431643168
N02,607,2.490260824
N02,607,2.482383474
N02,607,2.437222036
N02,607,2.445422618
N02,607,2.50749232
N02,607,2.522664388
N02,607,2.579989878
N02,607,2.527870941
N02,607,2.513794454
N02,607,2.509704336
N02,607,2.489713796
N02,607,2.479296366
N02,607,2.461013794
N02,607,2.477863312
N02,607,2.505596924
N02,607,2.518577321
N02,607,2.525136312
N02,607,2.519320933
N02,607,2.464391581
N02,607,2.39631958
N02,607,2.475730133
N02,607,2.565071106
N02,607,2.497928111
N02,607,2.493853505
N02,607,2.504675802
N02,607,2.47453359
N02,607,2.48935496
N02,607,2.50443929
N02,607,2.492995453
N02,607,2.492929077
N02,607,2.494069926
N02,607,2.492981466
N02,607,2.495222982
N02,607,2.491084798
N02,607,2.491460419
N02,607,2.494405365
N02,607,2.497215525
N02,607,2.493340302
N02,607,2.490910085
N02,607,2.493604533
N02,607,2.494431559
N02,607,2.493412781
N02,607,2.493630727
N02,607,2.496023814
N02,607,2.494309489
N02,607,2.495342
N02,607,2.495324961
N02,607,2.496733348
N02,607,2.49540863
N02,607,2.495354462
N02,607,2.495691427
N02,607,2.496705373
N02,607,2.493803914
N02,607,2.492006175
N02,607,2.491279602
N02,607,2.496150462
N02,607,2.498597463
N02,607,2.496266429
N02,607,2.494566091
N02,607,2.489948527
N02,607,2.490941111
N02,607,2.491735586
N02,607,2.492462158
N02,607,2.494181061
N02,607,2.494722239
N02,607,2.493451436
N02,607,2.492760468
N02,607,2.492966207
N02,607,2.494521077
N02,607,2.497421265
N02,607,2.499409231
N02,607,2.492218018
N02,607,2.473932393
N02,607,2.48971049
N02,607,2.498565165
N02,607,2.493078868
N02,607,2.489659627
N02,607,2.494500987
N02,607,2.49358139
N02,607,2.494906108
N02,607,2.49342219
N02,607,2.489631653
N02,607,2.491066233
N02,607,2.491882579
N02,607,2.491695404
N02,607,2.493462372
N02,607,2.493052673
N02,607,2.493292236
N02,607,2.492404938
N02,607,2.492412821
N02,607,2.493122355
N02,607,2.49450887
N02,607,2.492944336
N02,607,2.493497976
N02,607,2.493756104
N02,607,2.493701935
N02,607,2.492439016
N02,607,2.49381485
N02,607,2.493637085
N02,607,2.494307963
N02,607,2.493420664
N02,607,2.49342219
N02,607,2.493888855
N02,607,2.493918355
N02,608,2.494041951
N02,608,2.493681844
N02,608,2.49874293
N02,608,2.495801036
N02,608,2.484250641
N02,608,2.481734212
N02,608,2.511893209
N02,608,2.503856405
N02,608,2.488150787
N02,608,2.500188192
N02,608,2.495009613
N02,608,2.49109726
N02,608,2.49124705
N02,608,2.490109507
N02,608,2.495597076
N02,608,2.494689687
N02,608,2.507498423
N02,608,2.475629679
N02,608,2.464929454
N02,608,2.494556681
N02,608,2.535680389
N02,608,2.476186117
N02,608,2.493963114
N02,608,2.49596049
N02,608,2.492295329
N02,608,2.494970957
N02,608,2.494411469
N02,608,2.494460805
N02,608,2.498041026
N02,608,2.495912425
N02,608,2.493941498
N02,608,2.494896952
N02,608,2.495195262
N02,608,2.496563212
N02,608,2.499245199
N02,608,2.496611277
N02,608,2.4900678
N02,608,2.489024353
N02,608,2.491910299
N02,608,2.493736013
N02,608,2.493283081
N02,608,2.494196574
N02,608,2.493888855
N02,608,2.490472666
N02,608,2.492180888
N02,608,2.498025513
N02,608,2.494983419
N02,608,2.493915304
N02,608,2.498463186
N02,608,2.503281403
N02,608,2.508169301
N02,608,2.501381683
N02,608,2.479804993
N02,608,2.479701487
N02,608,2.484666443
N02,608,2.494173431
N02,608,2.49848938
N02,608,2.501679993
N02,608,2.499664052
N02,608,2.497889455
N02,608,2.496745555
N02,608,2.496591187
N02,608,2.493567403
N02,608,2.481496175
N02,608,2.485694631
N02,608,2.500824992
N02,608,2.49954834
N02,608,2.515515137
N02,608,2.522330729
N02,608,2.504241435
N02,608,2.4773084
N02,608,2.465062459
N02,608,2.467651622
N02,608,2.493643188
N02,608,2.522335307
N02,608,2.524924469
N02,608,2.494706726
N02,608,2.480904134
N02,608,2.480010478
N02,608,2.485842896
N02,608,2.498453776
N02,608,2.512961324
N02,608,2.491186778
N02,608,2.496430206
N02,608,2.504548899
N02,608,2.490941111
N02,608,2.498753611
N02,608,2.497925059
N02,608,2.496533966
N02,608,2.492618306
N02,608,2.496594238
N02,608,2.492607371
N02,608,2.495811971
N02,608,2.496835327
N02,608,2.500390625
N02,608,2.492069499
N02,608,2.486070251
N02,608,2.491069285
N02,608,2.49464798
N02,608,2.497096507
N02,608,2.494063568
N02,608,2.493040212
N02,608,2.495723979
N02,608,2.494040426
N02,608,2.494887543
N02,608,2.494777934
N02,608,2.494564565
N02,608,2.494692739
N02,608,2.495606486
N02,608,2.495402273
N02,608,2.493266042
N02,608,2.494450124
N02,608,2.495465597
N02,608,2.495208995
N02,608,2.495037587
N02,608,2.495566305
N02,608,2.489701335
N02,608,2.48257192
N02,608,2.503358714
N02,608,2.48980484
N02,608,2.495431773
N02,608,2.510389201
N02,608,2.487824758
N02,609,2.493689473
N02,609,2.499874369
N02,609,2.494691213
N02,609,2.48782781
N02,609,2.493432872
N02,609,2.494923147
N02,609,2.496974436
N02,609,2.49365387
N02,609,2.494328054
N02,609,2.495235443
N02,609,2.494663493
N02,609,2.493806966
N02,609,2.495292664
N02,609,2.496795146
N02,609,2.495901744
N02,609,2.4942276
N02,609,2.491749573
N02,609,2.495611064
N02,609,2.495713043
N02,609,2.491148122
N02,609,2.490820567
N02,609,2.494110107
N02,609,2.493621572
N02,609,2.490971883
N02,609,2.490332031
N02,609,2.492224121
N02,609,2.492607371
N02,609,2.492415873
N02,609,2.490738678
N02,609,2.492409515
N02,609,2.492064921
N02,609,2.491571808
N02,609,2.493148549
N02,609,2.491675313
N02,609,2.491973623
N02,609,2.492550151
N02,609,2.492807007
N02,609,2.492964681
N02,609,2.491815948
N02,609,2.491384633
N02,609,2.493541209
N02,609,2.492731222
N02,609,2.492185465
N02,609,2.49189326
N02,609,2.493117523
N02,609,2.493140666
N02,609,2.492078908
N02,609,2.490910085
N02,609,2.493147024
N02,609,2.492097473
N02,609,2.491400146
N02,609,2.492780558
N02,609,2.491647593
N02,609,2.493092855
N02,609,2.493477885
N02,609,2.489022573
N02,609,2.490383148
N02,609,2.49127655
N02,609,2.492761993
N02,609,2.492687734
N02,609,2.492244212
N02,609,2.493571981
N02,609,2.493565877
N02,609,2.491939799
N02,609,2.494391378
N02,609,2.493847148
N02,609,2.495544434
N02,609,2.495269267
N02,609,2.494273885
N02,609,2.495545959
N02,609,2.497257233
N02,609,2.497580465
N02,609,2.497935994
N02,609,2.498854065
N02,609,2.494856771
N02,609,2.488265228
N02,609,2.486668396
N02,609,2.495403798
N02,609,2.498276011
N02,609,2.494970957
N02,609,2.492717234
N02,609,2.493590546
N02,609,2.493742116
N02,609,2.491309102
N02,609,2.494314067
N02,609,2.495717621
N02,609,2.495536804
N02,609,2.491398621
N02,609,2.494402059
N02,609,2.494661967
N02,609,2.494615428
N02,609,2.495089976
N02,609,2.500417074
N02,609,2.508696493
N02,609,2.507792155
N02,609,2.501996867
N02,609,2.507104238
N02,609,2.494428507
N02,609,2.461744944
N02,609,2.447849528
N02,609,2.473545837
N02,609,2.52561086
N02,609,2.53550415
N02,609,2.505226135
N02,609,2.463474782
N02,609,2.444790395
N02,609,2.462301636
N02,609,2.509883626
N02,609,2.525315603
N02,609,2.516386922
N02,609,2.49210968
N02,609,2.465323639
N02,609,2.47878774
N02,609,2.514428457
N02,609,2.487432098
N02,609,2.49800237
N02,609,2.50348231
N02,609,2.494412994
N02,609,2.497928111
N02,609,2.493703461
N02,609,2.489753977
N02,609,2.490735372
N02,609,2.488225047
N02,610,2.490661367
N02,610,2.492752838
N02,610,2.493856557
N02,610,2.489197286
N02,610,2.488289897
N02,610,2.489378357
N02,610,2.496940358
N02,610,2.506345113
N02,610,2.50533727
N02,610,2.483159383
N02,610,2.471693929
N02,610,2.468438466
N02,610,2.476051585
N02,610,2.502377065
N02,610,2.507634481
N02,610,2.496379344
N02,610,2.491881053
N02,610,2.489319611
N02,610,2.491794332
N02,610,2.493967692
N02,610,2.491560872
N02,610,2.490327454
N02,610,2.499279277
N02,610,2.496798197
N02,610,2.492692566
N02,610,2.486080933
N02,610,2.486271159
N02,610,2.505618795
N02,610,2.496433512
N02,610,2.491782125
N02,610,2.491786702
N02,610,2.495202891
N02,610,2.492165375
N02,610,2.492984772
N02,610,2.497982279
N02,610,2.503700256
N02,610,2.499409231
N02,610,2.479317983
N02,610,2.470216115
N02,610,2.510599264
N02,610,2.507487488
N02,610,2.464077759
N02,610,2.466025543
N02,610,2.461452993
N02,610,2.48913854
N02,610,2.556229146
N02,610,2.58572642
N02,610,2.519355011
N02,610,2.431634013
N02,610,2.394515483
N02,610,2.449387614
N02,610,2.557960256
N02,610,2.545289103
N02,610,2.470999908
N02,610,2.481319936
N02,610,2.505613963
N02,610,2.501423391
N02,610,2.486935933
N02,610,2.482115936
N02,610,2.488710531
N02,610,2.505414581
N02,610,2.518766022
N02,610,2.495805868
N02,610,2.464006551
N02,610,2.475979106
N02,610,2.488306936
N02,610,2.495020549
N02,610,2.506156667
N02,610,2.515439351
N02,610,2.48359375
N02,610,2.472252146
N02,610,2.491517639
N02,610,2.512247213
N02,610,2.508141581
N02,610,2.47398173
N02,610,2.475118001
N02,610,2.496909587
N02,610,2.505917104
N02,610,2.502193197
N02,610,2.500369008
N02,610,2.500617981
N02,610,2.499361165
N02,610,2.490562439
N02,610,2.485128784
N02,610,2.477657827
N02,610,2.476411947
N02,610,2.481098684
N02,610,2.491206868
N02,610,2.500639598
N02,610,2.5097229
N02,610,2.507758077
N02,610,2.498164622
N02,610,2.49556783
N02,610,2.493958537
N02,610,2.473021952
N02,610,2.467932892
N02,610,2.507292938
N02,610,2.538812256
N02,610,2.472978465
N02,610,2.489050547
N02,610,2.491121928
N02,610,2.456411997
N02,610,2.503414408
N02,610,2.497725677
N02,610,2.473855082
N02,610,2.495719147
N02,610,2.483686574
N02,610,2.49387207
N02,610,2.51247762
N02,610,2.504174805
N02,610,2.499305471
N02,610,2.497496796
N02,610,2.489266968
N02,610,2.471202342
N02,610,2.48531723
N02,610,2.504853566
N02,610,2.505148824
N02,610,2.508048757
N02,610,2.494267782
N02,610,2.476047007
N02,610,2.487241872
N02,610,2.500076803
N02,610,2.506346893
N02,611,2.49787089
N02,611,2.496447245
N02,611,2.496538544
N02,611,2.493221283
N02,611,2.494372813
N02,611,2.495077769
N02,611,2.496451823
N02,611,2.495737712
N02,611,2.494286346
N02,611,2.495122528
N02,611,2.493497976
N02,611,2.493658702
N02,611,2.493063609
N02,611,2.495403798
N02,611,2.494369761
N02,611,2.491786702
N02,611,2.494456228
N02,611,2.494484202
N02,611,2.494182587
N02,611,2.493670909
N02,611,2.495049795
N02,611,2.494927724
N02,611,2.492592112
N02,611,2.492891947
N02,611,2.495924886
N02,611,2.49447937
N02,611,2.491953532
N02,611,2.495747121
N02,611,2.494201152
N02,611,2.492712657
N02,611,2.492996979
N02,611,2.494314067
N02,611,2.493267568
N02,611,2.494502767
N02,611,2.493766785
N02,611,2.494256846
N02,611,2.495512136
N02,611,2.492233276
N02,611,2.493732707
N02,611,2.494168854
N02,611,2.494586182
N02,611,2.493004862
N02,611,2.494400533
N02,611,2.497322337
N02,611,2.496702321
N02,611,2.495436351
N02,611,2.497005463
N02,611,2.475631205
N02,611,2.48987147
N02,611,2.503879547
N02,611,2.493389638
N02,611,2.502239482
N02,611,2.489928436
N02,611,2.498716482
N02,611,2.486872355
N02,611,2.483936818
N02,611,2.509579213
N02,611,2.484841156
N02,611,2.491973623
N02,611,2.518478394
N02,611,2.492828623
N02,611,2.490427907
N02,611,2.484253947
N02,611,2.493995667
N02,611,2.4872111
N02,611,2.480904134
N02,611,2.498813883
N02,611,2.49820811
N02,611,2.492041779
N02,611,2.497360992
N02,611,2.498327128
N02,611,2.503049469
N02,611,2.483293915
N02,611,2.475643667
N02,611,2.502213287
N02,611,2.502231852
N02,611,2.477374776
