type,cycle,v1,v2,v7,v16,v17,v18,v21,v22,v23,v24,v25,v46,v47,v52,v53,v99
F03,1397,0.4235470667,0.4228109,0.422505,0.4207477667,0.4204913667,0.4207252667,0.4211226,0.4211361,0.4211256333,0.4209906667,0.4208782,0.4223056,0.4222726,0.4223940667,0.422568,0.4210296333
F03,1398,0.4097454667,0.4093961,0.4106870333,0.4094366,0.40963,0.4100888,0.4094261,0.4108849667,0.4104171667,0.4096225,0.4095280333,0.4100093333,0.4099358667,0.4106645667,0.4105041333,0.4106540667
F03,1399,0.4205873333,0.4210596333,0.4188705667,0.4172962333,0.4177340333,0.4185182,0.4185242333,0.4189995,0.4191359667,0.4191854333,0.4197267,0.4211016333,0.4210296333,0.4186261667,0.4195227667,0.4208107333
F03,1400,0.4203864333,0.42019,0.4201435333,0.4202184667,0.4207537333,0.4208617,0.4208962,0.4208122333,0.4204479,0.4202425,0.4205798333,0.4215304333,0.4205873333,0.4171028333,0.4173682,0.4095985333
F03,1401,0.4139136667,0.4142765333,0.4139361667,0.4172032667,0.4173802,0.4177910333,0.4191149667,0.419043,0.4191359667,0.4193174,0.4191989333,0.4185017,0.4184687333,0.4197267,0.4205408667,0.4210056333
F03,1402,0.3995558,0.4007658,0.4029263667,0.4039414333,0.4038079667,0.4038904333,0.4026429667,0.4026504667,0.403736,0.4045381667,0.4046461333,0.4233686667,0.4225784667,0.4231857,0.4206038333,0.4207567667
F03,1403,0.4083015667,0.4089553,0.4105671,0.4070735667,0.4070331,0.4063434,0.4072325333,0.4075743667,0.4080946333,0.4087139,0.4086014333,0.4058816,0.4045681333,0.3574237333,0.3313588667,0.3612576
F03,1404,0.4747787667,0.4744714,0.4744459,0.4740890333,0.4738776333,0.4735163,0.4734937667,0.4733093667,0.4733543667,0.4737757,0.4737456667,0.4731774,0.4733903333,0.4717860333,0.4720949,0.4724262333
F03,1405,0.4769648,0.4766334667,0.4766784667,0.4763725667,0.4768898333,0.4765929667,0.4762751,0.4766919333,0.4769138333,0.4771897,0.4774461333,0.4777999667,0.4774611,0.476512,0.4764250667,0.4779814
F03,1406,0.491807,0.4936317333,0.4980833333,0.5026204,0.5024089667,0.5021795667,0.5017327667,0.5017058,0.5022395667,0.5030851667,0.5030372,0.4839938333,0.4844436,0.4859894667,0.4856911,0.4677797
F03,1407,0.5180248,0.5175600333,0.5156963333,0.5007521667,0.4987250333,0.4974640667,0.4949826333,0.4953649667,0.4957608,0.4961401333,0.4961386667,0.4909688333,0.4885713667,0.4899163,0.4885728667,0.4909763333
F03,1408,0.4874753333,0.4866836667,0.4926856333,0.4960906667,0.4969378,0.4967084,0.4971942,0.4972646667,0.4974086,0.4981628,0.4990294333,0.4978194333,0.4975375667,0.4974895667,0.4980098667,0.4952975
F03,1409,0.5295219333,0.5313946333,0.5312582,0.5310288,0.5308173667,0.5302221,0.5297633333,0.5291006,0.5283284333,0.5279940667,0.5279056,0.51529,0.5142359333,0.5121188333,0.5118384667,0.4958657667
F03,1410,0.4697169,0.4693975333,0.470678,0.4742179667,0.4741775,0.4739211333,0.4742524667,0.4739766,0.4741595,0.4743259333,0.4740830667,0.4680496,0.4678637,0.4678682,0.4685668667,0.4645846
F03,1411,0.4140681,0.4140396333,0.4139316667,0.4160937333,0.4158748333,0.4158223667,0.4160997667,0.4160397667,0.4160787333,0.4158358667,0.4159783,0.4170968333,0.4172797333,0.416638,0.4167819333,0.4160067667
F03,1412,0.3925522667,0.3928536667,0.3931445333,0.3905551333,0.3900963333,0.3900093667,0.3912583333,0.3911908667,0.3917156333,0.3919915,0.3922479,0.3939451667,0.3940366667,0.3917141333,0.3911519,0.3899658667
F03,1413,0.3808047667,0.3813640333,0.3844932,0.3854858,0.3847631,0.3850974667,0.3864079,0.3867527333,0.3870556333,0.3870016667,0.3865683333,0.3883420667,0.3882116,0.3875699,0.3874349333,0.3905191667
F03,1414,0.5113751667,0.5109838333,0.5095819333,0.5082175,0.5080735667,0.5077647,0.5074648333,0.5070839667,0.507009,0.5072744,0.5074483333,0.5080465667,0.5079656,0.5077317,0.5070405,0.5065727
F03,1415,0.5033580667,0.5032711333,0.502346,0.5042771667,0.5043776333,0.5050943333,0.5050883333,0.5052397667,0.5053162333,0.5051813,0.5048739333,0.5012979333,0.5017072667,0.5015063667,0.5009800667,0.5046370333
F03,1416,0.4912702,0.4923257667,0.4913661667,0.4879761333,0.4881140667,0.488267,0.4873089,0.4871919333,0.4870195333,0.4870165333,0.4875773,0.4892641,0.4890316667,0.4892071,0.4893630333,0.4877722333
F03,1417,0.5171402,0.5172961333,0.5164235,0.5162945667,0.5161896,0.516413,0.5167278667,0.5172136667,0.5174760667,0.5169287667,0.5167518667,0.5135312333,0.5138386,0.5133708,0.5134112667,0.5153679667
F03,1418,0.4991358667,0.4991328667,0.4977309667,0.4967354,0.4965,0.4967668667,0.4970877333,0.4972212,0.4973531333,0.4971747,0.4969648,0.4955854,0.4952855333,0.4957473333,0.4958897333,0.4954879333
F03,1419,0.4942689333,0.4938896,0.493026,0.4927860667,0.4927710667,0.4924712,0.4926241333,0.4924277,0.4927006333,0.4933408333,0.4936212,0.4935597667,0.4932853667,0.4927291,0.4929285333,0.4936302
F03,1420,0.4929585,0.4929704667,0.4917215333,0.4912627333,0.4909943333,0.4909883333,0.4910528,0.4914441667,0.491807,0.4916930333,0.4916465667,0.4908803667,0.4908908667,0.4906944667,0.4905175333,0.4891321333
F03,1421,0.6466849333,0.6548190333,0.6493568333,0.6541968,0.6542327667,0.6528848333,0.6517258,0.6492909,0.6483462333,0.6507917333,0.6575148667,0.67245,0.6700060333,0.6695592,0.6669308667,0.6646398333
F03,1422,0.9741904333,0.9744423333,0.9794307,0.9735637333,0.9752684667,0.9760241667,0.9698258,0.9700312,0.9689142,0.9690521667,0.9776479667,0.9781802333,0.9779823,0.9782911667,0.9792088,0.9817532
F03,1423,0.9999719333,1.001388867,1.0004098,1.0058959,1.005576567,1.005440133,1.0088347,1.0069245,1.0060084,1.0075572,1.0074553,1.003141633,1.004252667,1.003300533,1.0008656,1.006867533
F03,1424,1.229921467,1.229134367,1.2308001,1.228899,1.232591867,1.2321346,1.231049067,1.2310281,1.230723667,1.229803067,1.2290054,1.230668233,1.229566167,1.229837533,1.226766833,1.2365022
F03,1425,0.4750336333,0.4483615,0.2680768,0.4369573667,0.4491981333,0.4576305667,0.4653537667,0.4632591333,0.4607042333,0.4575586,0.4567534333,0.4360217667,0.4363591,0.4325747333,0.4311968,0.4321684
F03,1426,0.4352735667,0.4415079333,0.4646295667,0.4510528333,0.4399845667,0.4315626667,0.4272624667,0.4304696333,0.4347008333,0.4425619667,0.4527051333,0.4813879,0.4778734333,0.4829937333,0.4842937,0.4618797333
F03,1427,0.5476207,0.5439832667,0.5571971,0.5811988667,0.5902340333,0.5937005667,0.5488171667,0.5329044667,0.5246445333,0.524649,0.5294889333,0.5324936667,0.5321128333,0.5283644333,0.5312567,0.5505354333
F03,1428,0.4879206333,0.4904635667,0.4928625667,0.4972466667,0.4965914667,0.4961191667,0.4932868333,0.4936647,0.4941864667,0.4953889667,0.4959842333,0.4911397667,0.4904605667,0.4876642667,0.488264,0.4810940667
F03,1429,0.5004043333,0.5008811,0.5005797667,0.4976874667,0.4967908667,0.4951595667,0.4953484667,0.4955224333,0.4977444333,0.4999005333,0.4991134,0.4914756333,0.4816638,0.4463823333,0.4486868667,0.4944488667
F03,1430,0.3442578333,0.3389666,0.4050644333,0.4326542,0.4194103333,0.4016789,0.3632922333,0.3595753333,0.3557324667,0.3567280333,0.3672970333,0.3947968333,0.4075518667,0.4636819667,0.4703181333,0.4785796333
F03,1431,0.4991073667,0.4979918667,0.4952855333,0.4806967333,0.4802559,0.4802514333,0.4762661,0.4764340667,0.4764655333,0.4759707333,0.4753425,0.4720934,0.4735342667,0.489414,0.4884559,0.5223505
F03,1432,0.525856,0.5243551333,0.5126436,0.5086808,0.5088727,0.5090361333,0.5095534333,0.5091980667,0.5093585,0.5096254,0.5093345,0.5046550333,0.5052787667,0.503508,0.5037104,0.5054107
F03,1433,0.5234165333,0.5222635,0.5178059,0.5128175667,0.5125611333,0.5123917,0.510576,0.5103421,0.5100377333,0.5096374,0.5095294333,0.5130094667,0.5129465,0.5124937,0.5121818,0.5121488333
F03,1434,0.328615,0.3277709,0.3259356667,0.3322584667,0.3324039,0.3313813333,0.3272506,0.3264634333,0.3249190667,0.3237900667,0.3226535667,0.3264994,0.3261995333,0.3255218333,0.3250360333,0.3261665333
F03,1435,0.542244,0.5419441,0.528219,0.5270045,0.5271994,0.5285323667,0.5281005333,0.5267016333,0.5265322,0.5273823333,0.5279760667,0.5265262,0.5269250333,0.5254886333,0.5280630667,0.5540799333
F03,1436,0.5251378,0.5251063333,0.5267826,0.5245965,0.5245935333,0.5245425333,0.5248769,0.5243491333,0.5242831667,0.5249848667,0.5254286667,0.5261168667,0.5254376667,0.5255576333,0.5247734667,0.5247599333
F05,1437,2.559799957,2.560085805,2.562857564,2.55943044,2.557788849,2.557864634,2.558700816,2.556839752,2.554122162,2.549606832,2.550897471,2.539394887,2.540503438,2.538147481,2.538383993,2.558580271
F05,1438,2.692983754,2.692501322,2.69193395,2.693983714,2.694713338,2.694860331,2.694064077,2.696147919,2.695477041,2.695718129,2.694908142,2.69500707,2.693652852,2.697137197,2.695936076,2.696382904
F05,1439,2.698019918,2.698284149,2.69705073,2.698067729,2.699094391,2.700117493,2.699530284,2.701343536,2.699726613,2.699571991,2.701018778,2.699695587,2.701794942,2.700576782,2.701380666,2.693881734
F05,1440,2.699086507,2.69695638,2.698088074,2.697078451,2.696863556,2.696522013,2.698570251,2.697041321,2.698336792,2.697325897,2.697441864,2.698233287,2.697146606,2.69696401,2.697811127,2.696617889
F05,1441,2.695900726,2.696208191,2.696143341,2.695707448,2.697347514,2.697808075,2.698910268,2.698636627,2.699098969,2.700879669,2.69577535,2.69340566,2.694702657,2.696212769,2.694526418,2.693220266
F05,1442,2.697073873,2.69792099,2.696112315,2.698321279,2.699902852,2.699953715,2.699910482,2.697392273,2.700079091,2.699915059,2.698469798,2.697090912,2.697304281,2.691739146,2.693512217,2.692617289
F05,1443,2.699946086,2.700510152,2.698938243,2.698843892,2.702020518,2.700559743,2.70167745,2.703390249,2.702289581,2.701232147,2.70102183,2.702654266,2.701133219,2.704041036,2.701580048,2.703564707
F05,1444,2.698425039,2.694920603,2.697474162,2.697514343,2.697444916,2.698262533,2.696911621,2.697446442,2.695704397,2.695925395,2.696857452,2.698990631,2.696942393,2.696539052,2.69743398,2.702102407
F05,1445,2.699333954,2.698854574,2.697005971,2.695319366,2.694787598,2.694784546,2.69535497,2.695529683,2.693748728,2.693130493,2.693105825,2.692626444,2.692215474,2.69102656,2.692386882,2.69581248
F05,1446,3.864583842,3.861209361,3.862251027,3.852421316,3.857339986,3.854126231,3.851447296,3.85289739,3.852574158,3.855950419,3.856802114,3.867857869,3.868762207,3.866409302,3.864137014,3.860255432
F05,1447,3.813331858,3.816425069,3.820448812,3.812892914,3.809181468,3.810305278,3.814200592,3.811476898,3.81068395,3.814593252,3.813228353,3.811810811,3.803518931,3.81166865,3.806932068,3.809436544
F05,1448,3.793673706,3.791746012,3.796347809,3.793435669,3.796717326,3.795704905,3.800450643,3.796916707,3.795344798,3.797711436,3.79588267,3.788026683,3.794230143,3.791421254,3.794913483,3.794329071
F05,1449,3.803322601,3.799357605,3.804401652,3.80837911,3.809141286,3.803070831,3.793096924,3.802217356,3.800905101,3.803237661,3.802690379,3.796930695,3.794236247,3.79985377,3.793539174,3.793328857
F05,1450,3.801164754,3.80517451,3.799785868,3.812127686,3.806417338,3.800937398,3.806044769,3.802829488,3.803869883,3.80514679,3.803654989,3.79891866,3.799220022,3.797957102,3.799357605,3.792184957
F05,1451,3.799411774,3.796762085,3.804546865,3.801923625,3.810220083,3.822885132,3.805904134,3.804639689,3.807165527,3.792832692,3.793996684,3.793783315,3.772455597,3.785578156,3.806043243,3.780903625
F05,1452,3.79710083,3.795905813,3.79630305,3.790659332,3.789697774,3.789410146,3.792475637,3.791578929,3.792375183,3.786805471,3.787824249,3.800351715,3.801259104,3.801019287,3.799149068,3.772053782
F05,1453,3.796072642,3.795995585,3.793444824,3.794772847,3.793899282,3.793460337,3.794350688,3.802460225,3.796182505,3.790983836,3.793223826,3.777170308,3.782806396,3.778441111,3.784236399,3.793308767
F05,1454,2.696927134,2.696897634,2.696216075,2.700721995,2.702218374,2.702593994,2.70060908,2.699125163,2.698775736,2.698978424,2.698693848,2.703529358,2.701467133,2.690722148,2.691283162,2.703076426
F05,1455,2.701736196,2.701896922,2.700059001,2.692564646,2.691637166,2.694988505,2.692805735,2.693872579,2.692660522,2.696263885,2.698035431,2.693669891,2.694367218,2.693487549,2.695435333,2.694509379
F05,1456,2.695303853,2.693121084,2.695041148,2.699180857,2.700360362,2.699344635,2.702410126,2.701847331,2.701345062,2.70127538,2.700555166,2.69788386,2.694748942,2.695501709,2.694972992,2.710004679
F05,1457,2.700952403,2.701062012,2.699613698,2.705834198,2.704645284,2.703652954,2.695984141,2.698505402,2.700723521,2.705829366,2.711038971,2.700568899,2.699969228,2.706610107,2.708604177,2.70775706
F05,1458,2.693745677,2.695512644,2.703676097,2.708056895,2.709741974,2.714595795,2.70348587,2.702581787,2.701389821,2.699318441,2.697492727,2.716815694,2.703858439,2.702312724,2.704700979,2.698996989
F05,1459,2.701015727,2.699267324,2.697947184,2.698380025,2.699227142,2.699437459,2.700686391,2.700756073,2.70192159,2.702414703,2.700927734,2.703062439,2.704068756,2.69885788,2.698060099,2.703731791
F05,1460,2.695611572,2.695741272,2.693904877,2.698016866,2.70100174,2.703901927,2.703131866,2.7038709,2.704597473,2.705112203,2.703733317,2.701378886,2.703028361,2.697370656,2.696987406,2.702457937
F05,1461,2.692584737,2.702847544,2.694741313,2.708413951,2.708205414,2.703450521,2.697941081,2.696490987,2.701992798,2.714617411,2.717500559,2.704053243,2.703676097,2.692810567,2.688180796,2.701878357
F05,1462,2.695214335,2.719061788,2.708145142,2.702162679,2.705106099,2.705552673,2.706257629,2.70717748,2.705062612,2.703946686,2.705592855,2.700371043,2.698839315,2.700836436,2.704093424,2.699384816
F05,1463,2.702257029,2.702085368,2.696619415,2.695283763,2.696375275,2.700466919,2.697333527,2.700896708,2.70030009,2.700403595,2.699459076,2.700664775,2.697718557,2.704129028,2.703696187,2.693719482
F05,1464,2.701062012,2.695231374,2.697562408,2.70301768,2.703740946,2.703186035,2.703002167,2.703575643,2.704231008,2.702612559,2.702884674,2.70128479,2.702009837,2.702495066,2.706253052,2.695801799
F05,1465,1.869446309,1.870282618,1.872602844,1.870310465,1.870718511,1.870608775,1.869667435,1.869260788,1.869443258,1.86909078,1.868410619,1.870859273,1.870158895,1.874713008,1.86869812,1.86694514
F05,1466,1.871072515,1.870239385,1.8689888,1.867543411,1.867914454,1.867976252,1.867350133,1.866833878,1.867000834,1.867258962,1.867493947,1.870141983,1.870104853,1.868282318,1.867837143,1.865093231
F05,1467,1.873230489,1.873600006,1.872630692,1.868450801,1.868030294,1.868869781,1.86911087,1.868979518,1.869135666,1.869423167,1.868665695,1.869123205,1.869477208,1.869636408,1.869956462,1.868486404
F05,1468,1.872193273,1.871404902,1.868636322,1.867602158,1.868016434,1.868480174,1.869692103,1.870695368,1.871763484,1.872064972,1.872779083,1.867982483,1.867860285,1.868971761,1.868582153,1.873338699
F05,1469,1.871523921,1.87284406,1.871738815,1.868385951,1.867945353,1.867595927,1.86873525,1.868940862,1.869322713,1.87003835,1.871279653,1.867336273,1.867753601,1.867390442,1.868025716,1.866622162
F05,1470,1.870092519,1.868746058,1.868475596,1.868161774,1.868143209,1.868187968,1.869471105,1.869171143,1.870387777,1.87078654,1.87187322,1.869451014,1.869846725,1.871992366,1.871922684,1.869461823
F05,1471,1.869667435,1.870466614,1.868085988,1.866241837,1.865932719,1.867591349,1.867368698,1.867371877,1.867201742,1.867663956,1.867605209,1.868133926,1.868421427,1.867688751,1.867557271,1.865100988
F05,1472,3.099654897,3.099197388,3.097472127,3.133426666,3.105212148,3.095601654,3.084459432,3.086050161,3.097218577,3.105448659,3.105743917,3.100188192,3.099503326,3.10063502,3.10232137,3.104227448
F05,1473,3.101489766,3.101094055,3.098263804,3.093315379,3.098984019,3.111290232,3.119574483,3.108305359,3.109118398,3.118330129,3.116218567,3.09951884,3.101639811,3.10101064,3.099930064,3.100730896
F05,1474,3.100894674,3.100586955,3.102217865,3.100914764,3.101387787,3.101628876,3.100696818,3.102075704,3.101192983,3.100596364,3.102214813,3.100378418,3.099885305,3.098654683,3.096603394,3.104394531
F05,1475,3.100775655,3.100182088,3.100769552,3.097719574,3.098759969,3.104600016,3.096305084,3.095332845,3.092629242,3.093182627,3.095236969,3.095114899,3.096533966,3.090076955,3.09752477,3.104957072
F05,1476,3.103351084,3.104671224,3.099838765,3.097702535,3.096745555,3.096485901,3.097931417,3.099746195,3.100262451,3.100138855,3.100661214,3.095719147,3.098192596,3.098055013,3.097616069,3.096541595
F05,1477,3.099194336,3.099217478,3.099245199,3.101780446,3.10159963,3.103122203,3.103824107,3.104066722,3.102956899,3.104202779,3.103624725,3.094615428,3.095745595,3.099733734,3.100347392,3.096552531
N01,1478,2.855275218,2.856060537,2.856570689,2.856791687,2.858421071,2.85390269,2.854406484,2.85568339,2.853874715,2.859433492,2.855422211,2.857710012,2.852628835,2.854576619,2.856377411,2.857498169
N01,1479,2.855184174,2.856334178,2.854414368,2.855848694,2.857408396,2.855256653,2.856159465,2.85708847,2.854309082,2.854204051,2.857626597,2.855953979,2.852985891,2.856607819,2.856584676,2.854250336
N01,1480,2.863231659,2.855624644,2.855380503,2.85647939,2.856604767,2.85180486,2.855363464,2.858781179,2.855762227,2.859356181,2.854776001,2.854984538,2.857422384,2.856753031,2.856080627,2.854123688
N01,1481,3.946537272,3.953340403,3.945965322,3.947707367,3.953179677,3.947801717,3.947147878,3.949144999,3.944724019,3.949446615,3.955266571,3.945594279,3.952862803,3.943100993,3.936569722,3.943671417
N01,1482,3.94791158,3.948920949,3.953810374,3.954578654,3.944623566,3.928709157,3.952221171,3.93881429,3.925948334,3.944648234,3.951296997,3.952818044,3.954255676,3.946872711,3.942156474,3.949468231
N01,1483,3.949146525,3.952780914,3.94773229,3.947803243,3.954873912,3.948812866,3.946164703,3.951279958,3.948692067,3.947435506,3.948699951,3.949362946,3.945980835,3.949712372,3.951431274,3.944352976
N01,1484,2.821922557,2.822955068,2.822115835,2.823649343,2.820613098,2.819676463,2.8200737,2.822523753,2.822815959,2.821346029,2.820579274,2.821529897,2.821726227,2.822996775,2.822550201,2.817166138
N01,1485,2.819860331,2.820970408,2.820257568,2.820092265,2.820050557,2.819563548,2.820566813,2.819861857,2.819964091,2.819881948,2.81875356,2.818184662,2.818988546,2.820079803,2.819616191,2.820546722
N01,1486,1.984256363,1.984389369,1.983959579,1.984325918,1.984197617,1.984121831,1.984993744,1.985080338,1.984086355,1.982874425,1.983135605,1.984636688,1.983497365,1.984751002,1.981758372,1.982099915
N01,1487,1.984154383,1.984594854,1.98422699,1.984384664,1.983361308,1.982984161,1.984666061,1.983267085,1.983177439,1.984395472,1.983418528,1.984151204,1.984563955,1.983950297,1.984248606,1.970903524
N01,1488,1.983920924,1.984684626,1.983588537,1.983399963,1.981204859,1.981020991,1.980575816,1.980996195,1.986516317,1.990136719,1.98717804,1.983897781,1.983761724,1.984577942,1.98474172,1.983944066
N01,1489,3.187596893,3.187918599,3.187261454,3.187924703,3.187361908,3.187007904,3.196408081,3.184506989,3.180660756,3.183059947,3.184701538,3.191697947,3.195865631,3.188072968,3.187822723,3.185692596
