serial,type,cycle,value_min,value_median,value_std_overall,rolling_mean_last15,rolling_std_last15,rolling_slope_last15,delta_from_roll_mean,diff1_mean,diff1_max,diff1_min,diff1_std,diff2_mean,diff2_max,diff2_min,diff2_std,num_peaks,mean_peak_prominence,mean_peak_width,zero_crossing_rate,lag1_autocorr,std_roll_mean15_series,range_roll_mean15_series,std_roll_std15_series,severity_score,severity_weighted_delta,severity_weighted_std,risk_weighted_trend
SN 011,N01,28,1.8517712910966668,1.8627907435083335,0.0018146342046783672,1.862360983953111,0.0004915507837054629,1.3821465690462751e-05,4.568312022179555e-05,-1.216184336088569e-05,0.00981292724333338,-0.006679534909999951,0.0017181733759870789,1.249313361105046e-06,0.01283658345333305,-0.008837381996667393,0.002376492589217497,18.0,0.0023350539027776865,2.2562070230330624,43.0,0.5547424010136256,0.0005520724127732981,0.003520067002444449,0.0012885033263338552,0,4.568312022179555e-05,0.0004915507837054629,1.3821465690462751e-05
SN 037,N01,122,1.9539721171033333,1.9593237558983332,0.0024577927372823414,1.9583684200693332,0.0015427323794442373,-2.7194250285729663e-05,0.0003602430539999535,-2.3493490936638226e-05,0.007708994546666403,-0.009152857460000385,0.0022957704984886175,7.399453055555264e-05,0.008460362753333284,-0.01498832702333397,0.0033548658212070445,24.0,0.003765005535416551,3.0618835700892144,35.0,0.5659868600726309,0.0012294150888821245,0.0052568562822223885,0.0007610322764444953,0,0.0003602430539999535,0.0015427323794442373,-2.7194250285729663e-05
SN 001,F01,3,1.2240221659333337,1.2408493041983335,0.010152835404938268,1.2400006866437778,0.0024502059381896453,0.00024253572735714518,-0.0013796742771110537,8.839378672176323e-05,0.01581535339333362,-0.010228729246666957,0.00268837022840346,2.4965074305555167e-05,0.026044082640000576,-0.015997695923333666,0.003499846229389871,8.0,0.01040533383708342,9.585878563004995,10.0,0.9649032221115456,0.008387136885628423,0.030702285765999537,0.0023651361094631394,1,-0.0027593485542221075,0.003675308907284468,0.00048507145471429037
SN 001,F01,7,1.19024429321,1.2295269012433332,0.01961740408697004,1.2498871612533333,0.007612970901415057,0.0015611217136190481,0.006064020793333569,0.0005204960006060627,0.0076363881400001166,-0.005634562173333357,0.0023267254494348777,5.112753972223253e-06,0.0040283203133335554,-0.004475021363333331,0.0018230485381662879,3.0,0.019013086954444258,11.84121763900788,5.0,0.9928755420809154,0.016237919724175397,0.057439498901110886,0.003704676686408099,1,0.012128041586667138,0.011419456352122586,0.0031222434272380963
SN 014,F02,132,3.2305292765266667,3.2348807016983336,0.001384763830914296,3.2349334886322225,0.0019052326796459003,-1.1352357535703611e-05,0.001131422254444292,9.979163966942592e-06,0.005333201090000461,-0.005285135903333238,0.0018297169995483763,-1.9143422444441634e-05,0.007138824463333915,-0.010234832759999701,0.0028428195029330423,29.0,0.0026127782359769616,2.027153127804577,50.0,0.13125009263785575,0.0003617202715361751,0.0016570027668887377,0.0005613424142878539,2,0.003394266763332876,0.0038104653592918006,-3.405707260711084e-05
SN 053,N01,480,3.1139348347966664,3.124296951293333,0.0027003401489721214,3.1238550821928888,0.0014486911695535802,3.241584404773639e-06,0.0003700256337779706,-2.844944473829091e-05,0.012194315593333727,-0.012452189126666902,0.0037061402098610926,3.7345886222221275e-05,0.019556172689998874,-0.0180419921866668,0.0059574738363429944,29.0,0.005085333462183918,2.402571958633468,64.0,0.05934518615615876,0.0006739092416059069,0.003237423366889036,0.0009759556551100357,0,0.0003700256337779706,0.0014486911695535802,3.241584404773639e-06
SN 016,F02,173,2.806175231933333,2.8169380187983335,0.0026922362494993255,2.8165071953648892,0.0026346970407541584,0.00028793153314285365,0.0048866441517771975,2.178265699724177e-05,0.017307027180000212,-0.00880508422666626,0.0036255595798240646,2.4962955055555605e-05,0.022610727943333853,-0.0212132771833331,0.0058787157576877715,30.0,0.00432256062844442,1.895224510862011,56.0,0.08760507040823313,0.0005411524033242311,0.002302161322667029,0.0014013915058393826,2,0.014659932455331592,0.005269394081508317,0.000863794599428561
SN 025,F03,30,2.8016970316566665,2.8103435516350004,0.005079761794304823,2.8197416686993333,0.0034401913863563193,0.0007255772181071334,0.004929250080666581,0.0001461754160330542,0.004279073080000195,-0.00308532714666665,0.0013947563987559484,-1.8744998499993966e-05,0.004962158203332567,-0.0055015563999996075,0.0020415337210635287,15.0,0.0028152465815554826,2.833324117615578,11.0,0.9617670139942803,0.0038735825259696784,0.015350121392222249,0.0006167235489455135,3,0.019717000322666323,0.008600478465890798,0.0029023088724285336
SN 011,F03,89,1.75932477315,1.771908569335,0.006138010006754225,1.7778569539373335,0.0016853698075111464,2.0767393559516827e-05,0.0005664825426665576,-4.3947834628099975e-05,0.004090245563333372,-0.005058034263333289,0.0017498294538558826,8.115768416670315e-06,0.006163024903333758,-0.005594507856666375,0.002061421598141144,12.0,0.004514990912222201,3.917731326246042,12.0,0.9588954545071438,0.004498740598123698,0.016657536824444374,0.0012318916686434164,3,0.0022659301706662305,0.0042134245187778665,8.306957423806731e-05
SN 018,F02,203,2.9824117024733336,2.985652542113333,0.001150205645659691,2.985407884384,0.0009649128960011593,-1.57592409405002e-05,-0.001546088324000383,-1.8651032258954844e-05,0.004425557456666507,-0.0038630167666671156,0.0016587866558870467,-1.5678405749997015e-05,0.00664215087999942,-0.0075111389200004375,0.002792724686429043,32.0,0.002262989680520841,2.001528515080251,55.0,-0.042269774460408,0.00045361757022263573,0.001651034884667002,0.0002727244853968041,2,-0.004638264972001149,0.0019298257920023186,-4.72777228215006e-05
SN 002,F01,28,2.1917495727533334,2.26128387451,0.017134985868210568,2.2424811469166666,0.0018325345013323203,-0.00015989757716666615,0.0009036593966671447,-0.0001899319903581265,0.03828074137333326,-0.04564539591333361,0.009111255388293334,1.0448031944535843e-06,0.04419199625666659,-0.05713806152666656,0.010768550417568606,7.0,0.027813539051904916,7.690736345174277,9.0,0.8592519673409604,0.011551329467386464,0.045410274929555516,0.009255538103131978,1,0.0018073187933342894,0.0027488017519984803,-0.0003197951543333323
SN 045,F06,3,2.1693929,2.8064155333333334,0.4017700668874255,,,,,0.244288375,0.45048013333333303,0.031136300000000006,0.17839126062386598,-0.13978127777777768,0.12245206666666641,-0.2778582666666667,0.22720737490668988,0.0,,,1.0,0.9425091953184613,,,,3,,,
SN 064,F05,36,3.093315378823333,3.1003837585416667,0.004038970452861513,3.099622141518222,0.0008798374559961167,0.0001014945620476247,0.0019418843584446677,3.884055399450779e-06,0.018665822346666694,-0.017470804849999855,0.003870786937552524,1.1439853250002259e-05,0.024560038246666416,-0.02993494669333341,0.005877053260167569,23.0,0.005485556782173884,2.4462854607125593,35.0,0.5445492218043381,0.002007550608024174,0.007616390651778104,0.00255205907345231,3,0.007767537433778671,0.002199593639990292,0.0004059782481904988
SN 028,F03,72,3.307180531816667,3.3379910786933333,0.012536383153128222,3.3471060350184443,0.0034534761400638312,-0.0004034142266428556,0.0013357883048890073,3.1185938319557186e-05,0.009781901040000207,-0.006767527260000072,0.0023266217744584683,9.017520500002411e-06,0.006689198813333075,-0.012541198730000147,0.0028092149960976215,6.0,0.0075828128400000265,6.732583643935565,4.0,0.9828321261542977,0.011650629851748327,0.041362016465999574,0.0030976921150542105,3,0.005343153219556029,0.008633690350159578,-0.0016136569065714223
SN 045,N02,10,3.3316167,3.35384265,0.0064990977607851585,3.353737251111111,0.00539375575229107,0.0003194226190476268,-9.625111111111195e-05,-0.00013859641873278033,0.01776453333333361,-0.022010533333333804,0.006230917157749496,-7.45855555555545e-05,0.03030883333333323,-0.026943700000000792,0.00919819254924735,25.0,0.009691018666666693,2.7246457742553747,42.0,0.5311806647376214,0.0023048906315771742,0.010397008888888948,0.002143636279061124,0,-9.625111111111195e-05,0.00539375575229107,0.0003194226190476268
SN 028,F03,82,3.339214579263333,3.344252522785,0.002821982680629272,3.3480879211411105,0.0011692056328268063,-0.0001738266718095357,-0.001878458657777582,3.4466788154270714e-05,0.004091898600000032,-0.006396738686667014,0.0017463301484419663,1.5097724055549803e-05,0.007004292806667145,-0.007182057696666799,0.0026287650642679234,23.0,0.0030792346895651885,2.526628433233131,19.0,0.8091507355262679,0.001767220592731826,0.006228230794222078,0.0009883739011479823,3,-0.007513834631110328,0.0029230140820670158,-0.0006953066872381428
SN 033,N01,414,2.391119866666666,2.3947070833333335,0.0011610832490929932,2.3943701022222226,0.0011930365730670833,5.569142857142653e-05,0.0031220977777777215,1.9020936639120705e-05,0.005291233333334144,-0.0036974666666673706,0.001469246624446317,2.7976666666669942e-05,0.007065066666668063,-0.006513200000000996,0.0022430119614375923,27.0,0.002297222222222148,2.617079980802212,48.0,0.18484192450504117,0.00029090270791953734,0.0010978377777774995,0.00028691743319777505,0,0.0031220977777777215,0.0011930365730670833,5.569142857142653e-05
SN 038,N01,136,2.55328725179,2.55642077128,0.0012317764994464774,2.557343766952667,0.0008915038247676148,-6.0864403095233535e-05,0.0011080763073332278,2.570244234160163e-05,0.00442886352333316,-0.0039217631033339195,0.001409765896095494,1.4930301222223127e-05,0.006987253819999317,-0.007194264730000732,0.0023377225997269907,36.0,0.0017590416803703818,1.9147209437471682,35.0,0.3404499142972371,0.0007082792782471848,0.0024559190539998887,0.0002977280979515866,0,0.0011080763073332278,0.0008915038247676148,-6.0864403095233535e-05
SN 028,F03,45,3.02474110921,3.03831723531,0.013852691056319076,3.0329090372702225,0.004311099853027619,-0.0009289923168571293,-0.008167928060222707,-0.00042126868382920114,0.005200195313333378,-0.006008402506666233,0.0022257021041110375,-5.219777425000312e-05,0.006535847980000398,-0.007684580486666537,0.002284447934022864,7.0,0.009632800873809673,6.830127375491479,5.0,0.9869388370867479,0.010092128329935309,0.04106630113377774,0.001852076487891796,3,-0.03267171224089083,0.010777749632569047,-0.0037159692674285172
SN 016,F02,175,2.80955912272,2.816672134398333,0.0015289457057477871,2.8164927673322224,0.0011916566308686203,3.0306861464270335e-05,0.0003084309911107752,-1.0233477107435733e-05,0.006674702963333168,-0.014499664306666382,0.0019608332118756,1.445346408332678e-05,0.017884826659999575,-0.02117436726999955,0.0032491993501482775,24.0,0.0024289131161111164,2.154054545478067,41.0,0.18225304910254153,0.0005821870183331524,0.001938154432000072,0.0007529254135783158,2,0.0009252929733323256,0.0023833132617372406,9.0920584392811e-05
SN 055,N01,515,3.09832941691,3.168915812171667,0.016725915050937627,3.168396199542667,0.002219536708828767,0.00021284466700003865,-0.0012745666493332308,0.0005685307106060631,0.017263793946667327,-0.014044443766666692,0.0063643798767899435,-6.0424804666666296e-05,0.019803365073333357,-0.023818969723333527,0.008487670135783179,19.0,0.012365214030000021,2.8744746045242313,29.0,0.9254338848415151,0.00590521279024067,0.0405399237735562,0.006040519872729628,0,-0.0012745666493332308,0.002219536708828767,0.00021284466700003865
SN 019,F02,232,3.005970255533333,3.0102381388333335,0.0014106461016205859,3.010121290417333,0.001448305385770662,2.442496164284697e-05,0.00033784654266666436,3.0290587851238153e-05,0.005541737873334007,-0.004322306316666413,0.0018957463374789187,-3.948423597222398e-05,0.008693949380000898,-0.009815979003334085,0.0030418071400385924,29.0,0.0029207339234483477,2.4663415173857586,49.0,0.08266178877826592,0.00039886393410407746,0.0017181396482222056,0.0004386679007358282,2,0.001013539627999993,0.002896610771541324,7.32748849285409e-05
SN 011,N01,227,1.8161972045866668,1.8214275995883331,0.0019714515351383338,1.820612233478222,0.00045582172203776283,4.646709978570116e-05,9.724934844479449e-05,-1.4551546308539199e-05,0.008985900880000175,-0.007514317833333006,0.001821035087954462,1.8427107222237134e-06,0.007356516520000245,-0.011660130816667058,0.0025056486461601285,22.0,0.0024466254492424263,2.314636084907655,27.0,0.5762070178281057,0.000905167517160207,0.002910274929555534,0.0012362878654821555,0,9.724934844479449e-05,0.00045582172203776283,4.646709978570116e-05
SN 013,F02,112,2.46357676188,2.47332712809,0.001489317040567425,2.4725265672453336,0.0013672076295476881,4.381452273795525e-06,-0.0002250840920003938,-2.146318922865367e-05,0.008948771159999591,-0.009635162353332838,0.0019072672972869134,4.27669950000172e-06,0.01858393351333243,-0.0098205566433327,0.0032059141225887727,28.0,0.0022652580623808544,2.0286727530621675,47.0,0.18136870447231973,0.0005282794821905945,0.002179734971555547,0.0007582347623672109,2,-0.0006752522760011814,0.0027344152590953763,1.3144356821386576e-05
SN 002,F01,26,2.1606305440266667,2.2060901641833333,0.023096635777366724,2.2020881144188893,0.01700803713360271,0.0018587312243690493,0.003747100831110739,9.53443122589542e-05,0.03922551473000002,-0.056170654296666456,0.013688405541723264,-4.129833641666562e-05,0.09184672037666664,-0.07487665812333333,0.023195408006741587,18.0,0.02454127558962961,5.0594740701298395,18.0,0.8254879954881036,0.01937381416277584,0.054809112549333516,0.006831532878495721,1,0.007494201662221478,0.025512055700404063,0.0037174624487380987
SN 015,F02,157,2.9464897155733336,2.95017814636,0.0011193718150935951,2.9503186543764444,0.0013094260494516923,2.858298170237575e-05,0.0013109842935556948,1.6007016170800855e-05,0.004744211833333178,-0.005005391440000118,0.0014201089958404923,-2.0874870833316924e-06,0.008714040123332545,-0.008669026693333581,0.0023098259595315963,30.0,0.0018728213842221712,2.3461204448621467,51.0,0.1950824608395099,0.0004956568989795682,0.0018431260851112796,0.0003185973388904853,2,0.003932952880667084,0.0026188520989033847,8.574894510712725e-05
SN 041,N01,215,2.552590179443333,2.5738352457666664,0.004475762086615122,2.5735197109628887,0.0033402211316327954,6.510235014283319e-05,0.0016471184637776304,1.0998518347105722e-05,0.017141723633333772,-0.01504847208666682,0.003990750232260203,1.8151601194445663e-05,0.013508605956666031,-0.018568674723334233,0.005190779112378511,15.0,0.007108883328000074,2.056446057738826,48.0,0.6056052241036385,0.000999430863847503,0.007386186387999594,0.0031489255666522667,0,0.0016471184637776304,0.0033402211316327954,6.510235014283319e-05
SN 003,F01,48,1.2446357727033333,1.2651922225933334,0.010896165200364015,1.2854969109415557,0.009668379129795145,-0.0002429571605714331,0.0022117529984442275,0.0003445018421487596,0.02128143310666686,-0.029260889686666625,0.005793790016562804,6.989690994444465e-05,0.029999923710000598,-0.04537302652666653,0.00844778485438753,14.0,0.012763568333571491,3.4904377351963696,13.0,0.8553839184334568,0.007143417987567718,0.03437071058511121,0.0026256763362407748,1,0.004423505996888455,0.014502568694692717,-0.0004859143211428662
SN 014,F02,139,2.942764282223333,2.9500150044733333,0.002052811203052238,2.9499490865055553,0.0016823059448634935,-2.1735600023804163e-05,-0.0006751505522220036,-1.102373947658446e-05,0.010131327310000326,-0.013717651369999917,0.0027792423126295537,-1.5614827444443424e-05,0.016515604659999905,-0.019709269209999825,0.004337017939580236,28.0,0.003636541820357077,1.974789432646497,49.0,0.0902841147664397,0.0002863942510376275,0.001316884358444792,0.0010793389125930341,2,-0.002025451656666011,0.003364611889726987,-6.52068000714125e-05
SN 006,F01,107,1.4929031372066668,1.5092124303166665,0.005403126047498887,1.5086709086084442,0.001553261077965127,0.0001262047177142757,-0.00016260782844423893,-1.8511265096420692e-05,0.0036465962733334134,-0.004499816896666786,0.0015993001196205029,-1.2972089972218548e-05,0.006509399416666506,-0.0073379516633338415,0.0019974449562644436,14.0,0.004091916765476251,4.251102002529602,14.0,0.9565243685631465,0.004596539347051258,0.016724404229111034,0.0014035429399089903,1,-0.00032521565688847787,0.0023298916169476906,0.0002524094354285514
SN 041,N01,201,2.5684425354,2.5751042683916667,0.002256383994224915,2.5748087226002223,0.0007391461241569387,-3.499893913093212e-05,0.0006195407431111022,-1.2778710468298768e-06,0.008565521239999985,-0.00803197224666663,0.002384041202964394,5.527072472222283e-06,0.014468892413333378,-0.012043762206666475,0.0035771896074937868,23.0,0.003679314212318857,2.78590573663697,40.0,0.4462869404108002,0.0007514757793213385,0.0034206305597779263,0.0010734129369516345,0,0.0006195407431111022,0.0007391461241569387,-3.499893913093212e-05
SN 003,F01,56,1.25562502543,1.2928269068383336,0.011637184859922317,1.287274102103111,0.0061588216742914535,0.0009611729212261863,0.0018985154902220192,2.63560901928354e-05,0.035985310873333454,-0.02714780171666642,0.007039626192883196,-5.1746368388892276e-05,0.048492685956667,-0.030378468829999727,0.00949248320836114,13.0,0.01643451788461544,3.9872858146078256,18.0,0.8183242044784482,0.008890894782690834,0.03280036078555559,0.0035266021413331585,1,0.0037970309804440383,0.00923823251143718,0.0019223458424523726
